Price,Close,High,Low,Open,Volume,log_return,vol_5d,vol_21d,vol_63d,target_vol,ewm_vol_21,parkinson_vol,gk_vol,vol_of_vol,ma_5,ma_10,ma_21,ma_50,ma_200,price_vs_ma21,price_vs_ma50,price_vs_ma200,momentum_5,momentum_21,hl_pct,rsi,macd,macd_signal,macd_diff,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr,stoch_k,stoch_d,volume_ma_5,volume_ma_21,volume_ratio,price_volume,obv,return_lag_1,return_lag_5,return_lag_21,vol_lag_1,vol_lag_5,high_21d,low_21d,price_position,high_vol_regime,uptrend,high_252d,low_252d,pct_off_high,pct_off_low
2015-12-31,50.155250549316406,50.72493764014491,50.13246399290835,50.27678657703507,14654300.0,-0.0084453648544053,0.1183586570671571,0.2658178029290954,0.2247297237428791,0.3410347932506846,0.23074497714137712,0.18915954168126597,0.18610006152329264,0.02773634882026567,50.538082122802734,50.23121223449707,50.19214957101004,50.17181480407715,49.06875865936279,-0.07351552385982582,-0.033015060000178974,2.214223305496848,-1.0489882052609714,-2.3369490533340365,1.1812794089304668,51.67455223659434,0.09323771328753594,0.06686201122125476,0.026375702066281176,50.17006778717041,51.71148602483257,48.62864954950825,0.06144772393775124,0.4951936348318815,0.9983114055008261,56.12446252463237,68.00278826403421,8548920.0,14468438.095238095,1.0128460241208121,-123760.91018591159,-4332300.0,-0.0071823857156479,0.0158599294945113,0.0138511675671916,0.2692808974034887,0.267054970626652,51.65164124072282,48.24110594586402,0.5612446252463237,0,1,53.24992011500975,37.75985966631234,-5.811594757343191,32.82689870286431
2016-01-04,48.64882659912109,48.985283959290726,48.18237242721638,48.90117180701021,25393200.0,-0.0304955167190842,0.2334627149812074,0.2814774447028623,0.2334235776031211,0.3324865340997972,0.26160871513350836,0.1873064890932174,0.1869369639300655,0.027343169504090298,50.150204467773435,50.06157913208008,50.097627730596635,50.20199699401856,49.08424785614014,-2.891955561781436,-3.0938418547025672,-0.8870895980625335,-3.833676044839031,-3.92022567336655,1.6504232233400937,49.9105297889771,-0.04733894128185767,0.04402182072063227,-0.09136076200248994,50.103480911254884,51.78780149841836,48.41916032409141,0.0672336754464947,0.0681777200789472,1.0252929335138832,13.44531649115008,46.055522484861434,12733920.0,15037595.238095239,1.6886476592793616,-774378.7551510489,-29725500.0,-0.0084453648544053,-0.0019498529588076,-0.0141510470413935,0.2658178029290954,0.267089319459405,51.65164124072282,48.18237242721638,0.1344531649115008,0,1,53.24992011500975,37.75985966631234,-8.640564166014094,28.837413669001
2016-01-05,48.732948303222656,49.03881787674279,48.20532131991445,48.71000888738811,16566700.0,0.0017276687575281,0.2421672225806173,0.2787810955865464,0.2302613455132412,0.3405075912603474,0.25040280534525333,0.18516378429765612,0.18696611997300722,0.02657608362390831,49.81257400512695,50.043160629272464,50.03821745372954,50.21669525146484,49.098110847473144,-2.6085444624678455,-2.9546885568876693,-0.7437405186217694,-3.3481068294679157,-2.4962019461758245,1.710334764977118,49.563866701928646,-0.15022730747013213,0.005171995082479382,-0.1553993025526115,49.961724281311035,51.60372901849664,48.319719544125434,0.06573050713543203,0.1258305624030955,1.021891349761205,15.870084032197054,28.4799543493265,14725140.0,15129966.666666666,1.094959451331684,28621.770005340775,-13158800.0,-0.0304955167190842,-0.0033088910557425,-0.0129848339236932,0.2814774447028623,0.267263576387719,51.65164124072282,48.18237242721638,0.15870084032197054,0,1,53.24992011500975,37.75985966631234,-8.482588897844897,29.060194433667398
2016-01-06,48.02944946289063,48.27414630789397,47.67004969559724,47.96062829291991,22961500.0,-0.0145410046097901,0.1899324346564622,0.2557633939823595,0.2322280506414077,0.3394169575653621,0.2452460959113162,0.17672385328512236,0.1844511092131393,0.026267430377353546,49.22941970825195,49.86779861450195,49.869711194719585,50.2069930267334,49.11072641372681,-3.6901391400554324,-4.337132006060003,-2.2017123952252353,-5.723346430066843,-6.862057647495082,1.2577629330593867,38.037440407728056,-0.28524542412267095,-0.0529114887585507,-0.23233393536412025,49.81859378814697,51.611285901449016,48.025901674844924,0.07196879626612704,0.000989514044096827,0.9686825442624222,9.026535324382563,12.780645282576566,17353280.0,15376419.047619049,1.4932930696601598,-333883.2773476954,-36120300.0,0.0017276687575281,0.0103412059059872,0.0312686817084364,0.2787810955865464,0.2693277940108492,51.65164124072282,47.67004969559724,0.09026535324382563,0,1,53.24992011500975,37.75985966631234,-9.803715462565746,27.197107953609173
2016-01-07,46.0871696472168,47.410062990290974,45.94188179463064,46.99713593513023,27630900.0,-0.0412797576648898,0.2736546769982948,0.2860463527240129,0.2466491745990041,0.3180671512627308,0.29267534992161626,0.18374135009545697,0.1902689600024151,0.027282276213067884,48.330728912353514,49.48757553100586,49.640906924293155,50.15798934936524,49.11616119384766,-7.158888701401301,-8.115994590201726,-6.166995695523284,-8.883745705973114,-9.441334743717297,3.185661447424118,23.867535054104522,-0.5427178887377053,-0.15087276875438166,-0.39184511998332366,49.61784782409668,52.05883410429805,47.176861543895306,0.09839146142956721,-0.2232072964762043,1.0185065143953607,2.5445529528497812,9.147057436476466,21441320.0,16135700.0,1.712407890578035,-1140596.8560628037,-63751200.0,-0.0145410046097901,-0.0071823857156479,-0.0131959879082801,0.2557633939823595,0.2692808974034887,51.65164124072282,45.94188179463064,0.025445529528497813,0,1,53.24992011500975,37.75985966631234,-13.45119476672034,22.053339325129205
2016-01-08,45.05483627319336,46.85183171879312,45.00130903477703,46.74477724196046,22373300.0,-0.0226542638386228,0.2585924502149895,0.2904161947908262,0.2506379365209599,0.3102694544137066,0.2884236838240733,0.19805984150142947,0.1938682759652338,0.027005510619226455,47.310646057128906,48.92436408996582,49.40056155976795,50.092288970947266,49.119597587585446,-8.79691475028448,-10.056343603454714,-8.275233336641625,-10.16925291023706,-10.073936562325976,4.107267581209949,23.670666999795756,-0.8206078904892209,-0.2848197931013496,-0.5357880973878713,49.38447494506836,52.56412649906209,46.20482339107463,0.1287713014071948,-0.18083539946961466,1.0465154281641493,0.8748255554291854,4.14863794422051,22985120.0,16578023.80952381,1.3495758153723303,-506850.6411406595,-86124500.0,-0.0412797576648898,-0.0084453648544053,-0.0156442036109402,0.2860463527240129,0.2658178029290954,51.65164124072282,45.00130903477703,0.008048806699983008,0,1,53.24992011500975,37.75985966631234,-15.389851898587944,19.31939544094565
2016-01-11,44.98603439331055,45.284258520627056,44.3819377206856,44.98603439331055,20925500.0,-0.0015282369609298,0.2759359237623279,0.2905066087133949,0.2505924438548805,0.3121429636117093,0.2769156443043497,0.19649612443286404,0.19171303127424222,0.025631639182972375,46.578087615966794,48.364146041870114,49.17502539498465,49.99695602416992,49.1229504776001,-8.518533479194376,-10.022453423838348,-8.421554576971047,-7.529045327224221,-9.525424298362465,2.0057798205827906,27.374234949953973,-1.0344647894886094,-0.4347487923788016,-0.5997159971098078,49.141964530944826,52.869227763102884,45.41470129878677,0.15169370080070735,-0.057504243566401526,1.0089651787319542,8.965532567827754,4.128303692035574,22091580.0,16775895.238095239,1.2473551904688642,-31979.12252593653,-107050000.0,-0.0226542638386228,-0.0304955167190842,-0.0076093013837768,0.2904161947908262,0.2814774447028623,51.65164124072282,44.3819377206856,0.08309784174277511,0,1,53.24992011500975,37.75985966631234,-15.51905750065122,19.13718639543854
2016-01-12,45.0854377746582,45.54424656497748,44.42781388377886,45.46013147423478,22971600.0,0.0022072121019243,0.2778534414258628,0.2904816913051848,0.2505987944314395,0.3440959987160383,0.2681826140445564,0.19814193242161512,0.1932408754977834,0.023349942703001204,45.848585510253905,47.83057975769043,48.94879659016927,49.908017044067385,49.1267631149292,-7.892653312516727,-9.662935045387556,-8.226321222948375,-7.4846908622666835,-9.532831220905383,2.476260043827601,20.34579745323552,-1.1822981039954144,-0.5842586547021241,-0.5980394492932902,48.96291275024414,53.10708963894969,44.8187358615386,0.16927820082292308,0.03217791135393716,1.0257728424496324,10.44080017516635,6.760386099474431,23372560.0,17258400.0,1.3310387984981227,50703.193520564244,-84078400.0,-0.0015282369609298,0.0017276687575281,0.0022890829003774,0.2905066087133949,0.2787810955865464,51.65164124072282,44.3819377206856,0.09677149171676296,0,1,53.24992011500975,37.75985966631234,-15.332384203990937,19.40043785406708
2016-01-13,43.84665298461914,45.63600028844621,43.51784108866256,45.46777013227787,28808100.0,-0.0278609197273859,0.2905781237425114,0.2941896934094173,0.2564306049792694,0.4426089729283345,0.27378967432740686,0.21491604415093737,0.20354909127716161,0.02201812523078937,45.01202621459961,47.120722961425784,48.719281332833425,49.808885955810545,49.11913455963135,-10.0014372439654,-11.970219483489311,-10.734068550436975,-8.708816205572537,-9.903779888794354,4.830834409474034,16.626229444646356,-1.3834688821329664,-0.7441007001882927,-0.6393681819446737,48.71432647705078,53.44934231148774,43.979310642613825,0.19439931440569597,-0.014008153576793574,1.1217290755514848,4.325284875402249,7.910539206132118,24541880.0,17778342.85714286,1.6204041192976366,-802620.1615985057,-112886500.0,0.0022072121019243,-0.0145410046097901,-0.0237521223456109,0.2904816913051848,0.2557633939823595,51.65164124072282,43.51784108866256,0.04042537188146881,0,1,53.24992011500975,37.75985966631234,-17.658744107186138,16.11974560312566
2016-01-14,44.50426864624024,45.406589091184784,43.80841165059815,44.4736808203401,31296300.0,0.0148867220443346,0.2833027074801539,0.3010107422619821,0.2533937054582335,0.4425927530253729,0.2836415729884157,0.22434731413876652,0.21719805104953308,0.01902751896928921,44.695446014404304,46.51308746337891,48.51384753272647,49.70330993652344,49.116208209991456,-8.264813224268492,-10.460151038075617,-9.389852620612174,-3.434580628607005,-8.837060835190135,3.5910655071997173,15.3172871203313,-1.472855919065637,-0.8898517439637617,-0.5830041751018753,48.42911853790283,53.46294430776374,43.39529276804192,0.20788426144577504,0.11015238994147428,1.1724062922549068,12.97574767804052,9.24727757620304,25274960.0,18428728.57142857,1.6982343561411493,465899.31911610893,-81590200.0,-0.0278609197273859,-0.0412797576648898,0.0031164879445332,0.2941896934094173,0.2860463527240129,51.65164124072282,43.51784108866256,0.1212751160757037,0,1,53.24992011500975,37.75985966631234,-16.423783265553368,17.86131897610034
2016-01-15,43.61725616455078,44.02253477872412,42.99022011669081,43.16609579674748,38131700.0,-0.0201322535623956,0.2749605020689333,0.281132378619023,0.2481489917078338,0.4369187219212557,0.2776622839925273,0.22422647138268442,0.2184995804604325,0.016831603700009506,44.40792999267578,45.85928802490234,48.19998223440988,49.57634796142578,49.10970848083496,-9.507733939759627,-12.02002979628841,-11.184045856080791,-3.1907342863831625,-13.127619409994256,2.366757455211756,14.072708041294788,-1.5968626453479473,-1.031253924240599,-0.5656087211073484,48.04525012969971,53.323965202685784,42.766535056713636,0.21973931070130812,0.08058032078589798,1.2496267602593147,7.712898071073594,8.337976874838787,28426640.0,19381352.38095238,1.9674426866865646,-767677.0531652004,-119721900.0,0.0148867220443346,-0.0226542638386228,0.0280760401723584,0.3010107422619821,0.2904161947908262,51.65164124072282,42.99022011669081,0.0723941301180008,0,1,53.24992011500975,37.75985966631234,-18.08953690381927,15.51223058030629
2016-01-19,43.59431076049805,44.32840418181964,43.21197159154536,44.144880097235145,22818900.0,-0.0005262009476769,0.2761879240685576,0.2632016120315898,0.2473413477220009,0.4412837329140256,0.26697816622613557,0.22326544223106465,0.21635641256834298,0.014906536987824888,44.12958526611328,45.35383644104004,47.8333006359282,49.44786376953125,49.10095874786377,-8.862005797371614,-11.837827891444814,-11.214950029067001,-3.093679297545396,-15.01193091654992,2.5609593793278065,14.284990133280658,-1.6776514500673656,-1.1605334294059524,-0.5171180206614132,47.70770778656006,53.225154679432045,42.19026089368807,0.23130211652827853,0.12723727967584744,1.2810838519196612,7.430656622177087,9.373100790430401,28805320.0,19433680.95238095,1.174193404528662,-12007.326804944412,-142540800.0,-0.0201322535623956,-0.0015282369609298,0.0214030680864755,0.281132378619023,0.2905066087133949,51.65164124072282,42.99022011669081,0.06974498008544207,0,1,53.24992011500975,37.75985966631234,-18.132626929124804,15.451463924244788
2016-01-20,42.44728469848633,42.9596205984713,41.79730940907434,42.53904818079204,34646100.0,-0.0266637086847013,0.2956297325189948,0.2687729484642477,0.2524547287476239,0.4299916274389762,0.2702866610380065,0.2226052909048647,0.22154798092042,0.013484338553332396,43.60195465087891,44.7252700805664,47.45721144903274,49.287475509643556,49.086661167144776,-10.556723830954303,-13.878152087174522,-13.525826183310238,-5.851452722623309,-15.687452969957375,2.7382462686439104,8.262502515285746,-1.813329641483989,-1.2910926718215598,-0.5222369696624292,47.384215354919434,53.3440270770444,41.424403632794466,0.2515526184187925,0.08581488085391688,1.359524881719672,7.116989884273026,7.420181525841236,31140220.0,20220538.095238097,1.7134113759395502,-923793.5174610297,-177186900.0,-0.0005262009476769,0.0022072121019243,-0.0186835175445178,0.2632016120315898,0.2904816913051848,51.11992755067864,41.79730940907434,0.06972025235178607,0,1,53.24992011500975,37.75985966631234,-20.286669713666754,12.41377768243112
2016-01-21,42.24847412109375,43.21961586722236,42.10318630093885,42.62316775425207,31301100.0,-0.0046947083376265,0.2613831916039721,0.2581993183710865,0.2521732921665059,0.4308853211936538,0.25849281382609907,0.22362144819136992,0.2281228585630769,0.013159287662750842,43.282318878173825,44.14717254638672,47.139656248546785,49.092424087524414,49.06994594573975,-10.375939318827383,-13.940949329022601,-13.901527081747759,-3.6449278445176008,-13.632563390500737,2.6425322795885267,8.399286460616992,-1.9148250267583293,-1.4158391428089139,-0.49898588394941545,47.00748558044434,53.27351378096915,40.74145737991953,0.2665970376059233,0.12025294915270247,1.4056313889362662,5.053578625163142,6.533741710537751,31638820.0,20576800.0,1.521184051941993,-146949.53514688084,-208488000.0,-0.0266637086847013,-0.0278609197273859,-0.0287747302384726,0.2687729484642477,0.2941896934094173,51.11992755067864,41.79730940907434,0.04839463605250414,0,1,53.24992011500975,37.75985966631234,-20.6600234707488,11.887264662654333
