Price,Close,High,Low,Open,Volume,log_return,vol_5d,vol_21d,vol_63d,target_vol
Ticker,SPY,SPY,SPY,SPY,SPY,,,,,
Date,,,,,,,,,,
2015-01-02,170.58961486816406,171.7937088796066,169.55161152791302,171.3785075435062,121465900,,,,,0.17884621619357433
2015-01-05,167.5088348388672,169.70939694100863,167.20158989240133,169.54331893402545,169632600,-0.01822466386304544,,,,0.16706160083399615
2015-01-06,165.93101501464844,168.3391769260789,165.13382312888098,167.8160193550773,209151400,-0.00946396539923356,,,,0.1659939370658135
2015-01-07,167.99871826171875,168.33918630851923,166.81124883581793,167.25966058528658,125346700,0.012384220198051087,,,,0.161693708719825
2015-01-08,170.9799041748047,171.19581697776195,169.3938447097477,169.41044364002198,147217800,0.01758968017149852,,,,0.15042771078285602
2015-01-09,169.60968017578125,171.41165175676946,168.99517787456276,171.39504016188943,158567300,-0.008046231913977124,0.24368466889496243,,,0.15217606173596643
2015-01-12,168.28109741210938,169.90039276888027,167.67490700581124,169.7426142329127,144396100,-0.007864018190061977,0.2061678767316089,,,0.14904220496001722
2015-01-13,167.8077392578125,170.63110269847795,166.50400124658853,169.50175478802444,214553300,-0.0028168651597263884,0.18982936079282975,,,0.1512118073337184
2015-01-14,166.794677734375,166.99397893304638,164.89306123027387,165.78988494694778,192991100,-0.00605533353907953,0.1721187774526089,,,0.14882103964493373
2015-01-15,165.2667236328125,167.74961921677988,165.15046777942544,167.43407485526512,176613900,-0.009202905723065735,0.03959013866008398,,,0.14310914908364122
2015-01-16,167.43409729003906,167.5918758274063,164.8764555018834,165.0591451061045,211879600,0.013029149203845855,0.14365405539465664,,,0.13813989576766295
2015-01-20,167.79119873046875,168.3392676553915,166.22173784251143,168.0735326599349,130991100,0.0021305168777269574,0.13791036207513388,,,0.13844843967234002
2015-01-21,168.63818359375,169.11981868528147,166.8611223040703,167.3261457935656,122942700,0.0050351526782803635,0.14112633205116595,,,0.1387633338491351
2015-01-22,171.14602661132812,171.27888143287728,168.0154044258278,169.39387615079988,174356000,0.014761654495334862,0.15259383850570546,,,0.13069496523762394
2015-01-23,170.20761108398438,171.1459700168589,170.07474363543025,170.88853458368385,117516800,-0.005498215268672849,0.13143997023836834,,,0.12851076195280492
2015-01-26,170.60623168945312,170.6975764930276,169.27759497584347,169.99174180262426,92009700,0.002339228852887051,0.11585415829737153,,,0.12874278198794914
2015-01-27,168.35585021972656,169.50179734487202,167.52544750857834,168.5468392954275,134044600,-0.01327826712138271,0.16893799885797567,,,0.11769782207897762
2015-01-28,166.19674682617188,169.64291194582583,166.00575780939621,169.54326770593173,168514300,-0.01290758696320105,0.1868196100743349,,,0.1066331461153897
2015-01-29,167.73306274414062,167.99048557958827,164.98441888809216,166.39611375631884,173585400,0.009201495126181972,0.15516005429159113,,,0.1047692810175164
2015-01-30,165.62380981445312,167.88250608803452,165.35808754923485,166.5538694200649,197729700,-0.012654792817487883,0.16727549516525386,,,0.09291264623799428
2015-02-02,167.67491149902344,167.7662563027714,164.30347856768063,166.12206250624723,163107000,0.012308043484344867,0.20684793566380436,,,0.08895511678112634
2015-02-03,170.0996551513672,170.10796728625976,168.19803888875214,168.571717501736,124212900,0.014357417897869523,0.2170521318089587,0.17884621619357433,,0.07659727695821875
2015-02-04,169.45193481445312,170.54807221391522,168.99521089801058,169.33567896944382,134306700,-0.0038151558803316884,0.18474225954337342,0.16706160083399615,,0.09210656475287661
2015-02-05,171.16261291503906,171.31209200079672,170.04157679108897,170.11630999849754,97953200,0.010044741162490963,0.18636256921060665,0.1659939370658135,,0.08674947614909431
2015-02-06,170.6892852783203,172.09266793246513,170.1661274988381,171.52798748190747,125672000,-0.0027691988354885525,0.13730089884395424,0.161693708719825,,0.10423439139330098
2015-02-09,169.92532348632812,170.76402572548312,169.5184215660371,170.04157936770545,87219000,-0.004485791586097184,0.14061041109252687,0.15042771078285602,,0.10336779112915186
2015-02-10,171.735595703125,171.99301853577376,169.96683373939678,170.96332720517879,96164200,0.010596992840890648,0.12224819953070307,0.15217606173596643,,0.10620815503041049
2015-02-11,171.83517456054688,172.2669873865907,170.92173945926243,171.56945236286018,91087800,0.0005796701514148273,0.11289547366135606,0.14904220496001722,,0.10833654245820863
2015-02-12,173.4876708984375,173.54580514949527,171.8683887245212,172.632357425268,97545900,0.009570805834030298,0.11101207835539978,0.1512118073337184,,0.11321459195319612
2015-02-13,174.20187377929688,174.2516959129132,173.35485949500125,173.6122949702512,93670400,0.004108285085464876,0.09984732889596665,0.14882103964493373,,0.1125725620568281
2015-02-17,174.47589111328125,174.6502812348143,173.63718904727858,173.88629969098562,76968200,0.00157175144494733,0.07270212657657785,0.14310914908364122,,0.12035247196182965
2015-02-18,174.49252319335938,174.5672563952429,173.8364979654315,174.10223291115915,80652900,9.53214068028246e-05,0.06177172638380816,0.13813989576766295,,0.12142597507968662
2015-02-19,174.36793518066406,174.73331435364972,173.7534453633138,173.89461228543314,91462500,-0.0007142570331569194,0.0657640855307348,0.13844843967234002,,0.1252638398588505
2015-02-20,175.4142608642578,175.4889940619526,173.32994209721713,173.95274408655172,140896400,0.005982744784448291,0.04438308276290134,0.1387633338491351,,0.1237419841659526
2015-02-23,175.38937377929688,175.38937377929688,174.7831706370492,175.16516148461704,74411100,-0.0001418861297032004,0.04316305847710379,0.13069496523762394,,0.1252371782649867
2015-02-24,175.88758850097656,176.08688970444283,175.01566315835314,175.3146086280829,72472300,0.002836593965681855,0.04447054484761616,0.12851076195280492,,0.1341522327849464
2015-02-25,175.73812866210938,176.2446748194243,175.3976605117466,175.7630397296052,73061700,-0.0008501076034713031,0.046939495804563934,0.12874278198794914,,0.13421165323199052
2015-02-26,175.53054809570312,175.8045825404924,174.9243449280142,175.6468039809827,72697900,-0.001181890696806363,0.048376093161377955,0.11769782207897762,,0.13476774397984112
2015-02-27,174.9326171875,175.69658606960184,174.88279505815788,175.43085115185949,108076000,-0.003412235850120889,0.03577696415226288,0.1066331461153897,,0.14193184978023918
2015-03-02,176.03707885742188,176.0952004594888,174.98246384507556,175.03228598140151,87491400,0.006293793043548249,0.060813794335841186,0.1047692810175164,,0.14266250005340367
2015-03-03,175.31463623046875,176.08691742842038,174.45102288802198,175.60528228075037,110325800,-0.004112367260870629,0.06552784266904892,0.09291264623799428,,0.14252215467386956
2015-03-04,174.5755615234375,174.79147434157974,173.60399185461756,174.71672846633203,114497200,-0.004224615670787477,0.07036911597900777,0.08895511678112634,,0.14288343819398305
2015-03-05,174.7666015625,175.04893551014462,174.2600552818704,174.89945639784037,76873000,0.0010937131459802165,0.07248821927752074,0.07659727695821875,,0.14505773418235823
2015-03-06,172.30856323242188,174.33474788284266,171.97640721504857,173.90293492350548,188128000,-0.014164536541152581,0.12050894999786611,0.09210656475287661,,0.13650981280521432
2015-03-09,173.0227508544922,173.379818023781,172.3501265246651,172.50790510493422,89818900,0.004136251832164999,0.11056355589146062,0.08674947614909431,,0.13625465802090464
2015-03-10,170.21591186523438,171.7355500586221,170.1743892033727,171.65251740583616,157121300,-0.016355392691444582,0.14420115062732206,0.10423439139330098,,0.1229472623690618
2015-03-11,169.8173370361328,170.64773966222637,169.73429170514805,170.47334953553377,110145700,-0.0023443296379555053,0.1461840486350951,0.10336779112915186,,0.12314604183799582
2015-03-12,171.9763946533203,172.04281571519147,170.39862200869325,170.44844414056607,93993500,0.012633855656039724,0.19418672913059154,0.10620815503041049,,0.11780629527794939
2015-03-13,170.9217987060547,172.66563686984932,169.88379527369824,171.70237931453718,162410900,-0.006151092614792748,0.1728962776788904,0.10833654245820863,,0.11520856718726442
2015-03-16,173.2053985595703,173.29674336439572,170.94670217746943,171.65254954847836,136099200,0.013272030762442271,0.2017950877995517,0.11321459195319612,,0.10720406115266941
2015-03-17,172.69053649902344,173.07251461307354,171.87673279859945,172.46632424107491,94510400,-0.002976978845978817,0.14770336750011218,0.1125725620568281,,0.10646506539308241
2015-03-18,174.7666015625,175.43922589051218,171.57784476641802,172.21725855333082,228808500,0.01195019208067703,0.1506420676458507,0.12035247196182965,,0.10649520506526115
2015-03-19,173.96934509277344,174.77483663026706,173.57905485621723,174.35133586484864,117917300,-0.004572272324115633,0.15060030438321087,0.12142597507968662,,0.110144679350471
2015-03-20,175.5049591064453,176.01376634142156,174.7375799979974,174.92108508126748,177715100,0.008788193457792033,0.13421135060549014,0.1252638398588505,,0.10578368891249361
2015-03-23,175.16299438476562,176.0888564356137,175.16299438476562,175.51331884623505,71784500,-0.0019503625961568218,0.11994171078213686,0.1237419841659526,,0.1069980524346552
2015-03-24,174.17874145507812,175.49662318585436,174.1120111717793,175.0378731703627,77805300,-0.005634915230928676,0.12842053649964125,0.1252371782649867,,0.10516160329079474
2015-03-25,171.6262969970703,174.62075856862816,171.5846017208683,174.38720902091552,159521700,-0.014762600479814501,0.1342018072537821,0.1341522327849464,,0.08931531243774483
2015-03-26,171.2176513671875,172.1351641310568,170.25841785757385,170.95907947257433,153067200,-0.0023838590434679782,0.13412934466308166,0.13421165323199052,,0.09045884335391507
2015-03-27,171.60971069335938,171.78486657890363,170.9090489686757,171.10090333713188,118939000,0.0022872124017858132,0.10153896051821547,0.13476774397984112,,0.09063773736215942
2015-03-30,173.7032928466797,174.00357275757946,172.6272972569972,172.64397028218596,96180400,0.012125855583321443,0.1574762840319696,0.14193184978023918,,0.08337384359608736
2015-03-31,172.1851806640625,173.5781544274123,172.1267996300139,172.87749292634174,126768700,-0.008778100729291846,0.16390708665545506,0.14266250005340367,,0.08529064957436552
2015-04-01,171.57627868652344,172.1768383944999,170.58368659340962,172.15181613395904,137303600,-0.003542588023076537,0.12487964112077399,0.14252215467386956,,0.09105036890640537
2015-04-02,172.1935272216797,172.64394064696353,171.32604641576557,171.50955148134364,86900900,0.0035910611570287953,0.12507362400715097,0.14288343819398305,,0.09083412780658263
2015-04-06,173.35299682617188,173.87014069681197,171.16763378314215,171.30108164403163,114368200,0.006710957138200827,0.13141920700589318,0.14505773418235823,0.13833960436351325,0.09831877332899218
2015-04-07,172.8941650390625,174.12864317048462,172.86080626902285,173.37794993336917,81236300,-0.00265031518649089,0.09727652238800344,0.13650981280521432,0.133298434360976,0.09899649169013032
2015-04-08,173.47802734375,173.92010420025434,172.72733415694918,173.11936649799964,89351900,0.003371303300478241,0.06995649071699817,0.13625465802090464,0.13186200365807435,0.09926718356161264
2015-04-09,174.24546813964844,174.47901777967996,172.81914803284874,173.31126957952227,85548900,0.004414093680459878,0.05507443890389675,0.1229472623690618,0.12994250826952625,0.10804978598960673
