Price,Close,High,Low,Open,Volume,log_return,vol_5d,vol_21d,vol_63d,target_vol
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,
Date,,,,,,,,,,
2015-01-02,39.76768493652344,40.32899090171103,39.58058511096881,39.68263985620423,27913900,,,,,0.4386575661157353
2015-01-05,39.4019889831543,39.74217255290114,39.333950322647794,39.43600506914566,39673900,-0.009238349387684388,,,,0.4401485737233327
2015-01-06,38.82366943359375,39.75917821145271,38.73011790695554,39.44450754897456,36447900,-0.014786199255050632,,,,0.44348760356799244
2015-01-07,39.31694030761719,39.51254658843973,38.687598924842355,39.10432436181939,29114100,0.012625379503171498,,,,0.4397615551236099
2015-01-08,40.473575592041016,40.60964968109724,39.73367293556417,39.759185813430285,29645200,0.028993829570118795,,,,0.4232571663609613
2015-01-09,40.133392333984375,40.669185526891724,39.88676025595875,40.490588877343434,23944200,-0.008440592332490887,0.29255057231327114,,,0.4248535529690726
2015-01-12,39.63159942626953,40.43103722535479,39.42748999469183,40.32897926530502,23651900,-0.0125819489562,0.30135138801458133,,,0.4239339274794401
2015-01-13,39.42750549316406,40.745723841503754,39.17236698126964,39.946288972431304,35270600,-0.0051630836624897095,0.275939147068881,,,0.4301835229278839
2015-01-14,39.08732604980469,39.325458184362056,38.79816814976295,39.08732604980469,29719600,-0.008665409205496086,0.2709240189458522,,,0.4359789542989787
2015-01-15,38.6790885925293,39.4445072183706,38.61955639321514,39.30843315647232,32750800,-0.010499164947521044,0.043618905038900466,,,0.43500728726725957
2015-01-16,39.3254508972168,39.35946698648214,38.41545156879696,38.53451923614339,35695300,0.016572807246677652,0.1882025695351002,,,0.4299327629615651
2015-01-20,39.45302200317383,39.67414444629811,38.755641825804936,39.37648011813273,36161900,0.003238732937365966,0.1762441242700286,,,0.42948279796323174
2015-01-21,39.05329513549805,39.240398204855296,38.679092241045396,39.07030480037251,39081100,-0.010183392536921599,0.18715464279377717,,,0.4301935729321309
2015-01-22,40.08235549926758,40.090858708879445,39.18936925398838,39.44450771774507,35898000,0.026008969794694442,0.25709407003502216,,,0.41947541965580143
2015-01-23,40.1248779296875,40.30347452941849,39.80170081284459,40.2779616563888,26211600,0.001060314203243642,0.22409206912287802,,,0.41928050976357223
2015-01-26,39.98031234741211,40.08237036617829,39.32545790377448,39.97180913464632,42525500,-0.003609397561439042,0.21740816002333954,,,0.419277131392455
2015-01-27,36.280792236328125,36.74004355123086,35.813037709340165,36.527427562212466,169164000,-0.09709867990132884,0.7453094915315421,,,0.24126799729720885
2015-01-28,35.03059768676758,36.391341516488396,35.005084814621924,36.34881898149182,84507100,-0.03506656252807028,0.7523689923029393,,,0.2025396208197875
2015-01-29,35.727996826171875,35.8215483999529,34.69043278924657,34.80949724887216,63585300,0.01971270706078722,0.7281315861228072,,,0.19366360666702703
2015-01-30,34.358726501464844,35.36227368527396,34.3162007312991,35.33675757432236,78004900,-0.039078573238767796,0.6997784656869722,,,0.1368556540316147
2015-02-02,35.107139587402344,35.18368144818784,34.214153374412476,34.52032081755448,50352500,0.02154848380995635,0.7800662642876446,,,0.12332296563394712
2015-02-03,35.37928009033203,35.65993460089576,34.91152581698659,35.4047962012765,52082400,0.007721823761403455,0.47243177922758517,0.4386575661157353,,0.1218057104513837
2015-02-04,35.583404541015625,35.898075229949285,35.17518231757854,35.668449620966825,41614800,0.005753023993971307,0.39076411579294856,0.4401485737233327,,0.13845787871552137
2015-02-05,36.10218811035156,36.26377506061953,35.60041435037415,35.90658183026028,36548200,0.014474111385799947,0.3783319558527452,0.44348760356799244,,0.13513650778599348
2015-02-06,36.06815719604492,36.391334237043694,35.847038111736794,36.29778273220767,34616600,-0.0009430720245102551,0.1365449694743199,0.4397615551236099,,0.1520377380180869
2015-02-09,36.025634765625,36.3488118074856,35.89806394155189,35.92358005292301,31381100,-0.0011796420799604192,0.10382513756263306,0.4232571663609613,,0.15203872151945866
2015-02-10,36.22975540161133,36.37433592991583,35.87256217449755,36.34882305491108,29670700,0.005649991744987592,0.10162974273492678,0.4248535529690726,,0.16997990009487088
2015-02-11,36.042667388916016,36.272293071992095,35.89808681323275,36.272293071992095,38262500,-0.005177311715100934,0.12235127285900953,0.4239339274794401,,0.17295669118561463
2015-02-12,36.64646911621094,36.64646911621094,36.153198772422954,36.28076958388826,33268800,0.016613641167300294,0.1356873661990661,0.4301835229278839,,0.16228370996447705
2015-02-13,37.309844970703125,37.309844970703125,36.69751325765485,36.89311953695962,40264900,0.017940148987199804,0.16437188297139127,0.4359789542989787,,0.14760544394573544
2015-02-17,37.32698059082031,37.68671585565985,36.99293650116183,37.66102141312853,33695700,0.00045917334477567416,0.15972501209080864,0.43500728726725957,,0.1646195332320587
2015-02-18,37.28416061401367,37.42977011184452,37.16424883188886,37.36981422078212,27111700,-0.0011478173585444825,0.17053029485365057,0.4299327629615651,,0.1651329352466617
2015-02-19,37.25845718383789,37.28415162599881,36.873024214672974,36.984372242954,27603400,-0.0006896304947105122,0.15467322603607744,0.42948279796323174,,0.17337529202628962
2015-02-20,37.56681442260742,37.58394514478525,37.078600276268574,37.267031685522284,29721100,0.008242107987488057,0.1301171580626097,0.4301935729321309,,0.17032398952764002
2015-02-23,37.815189361572266,37.84944752441552,37.386931286208366,37.429756440274794,32518800,0.006589791337713707,0.0697221708450701,0.41947541965580143,,0.16822104668554727
2015-02-24,37.763797760009766,37.943665370088404,37.61818831326764,37.81518990603932,25271700,-0.001359944382433646,0.07442751905053231,0.41928050976357223,,0.2029496156962346
2015-02-25,37.67815017700195,37.76380049256559,37.5154100031409,37.643888743836456,29759800,-0.002270556955267182,0.07806752698070141,0.419277131392455,,0.20321698807770627
2015-02-26,37.73811340332031,37.8837196216148,37.59250391767508,37.67815751727544,28957300,0.0015901938416857905,0.07452837307922196,0.24126799729720885,,0.20268168816319132
2015-02-27,37.558231353759766,37.85801396254465,37.39549446374495,37.79805809425763,33807700,-0.004777984704395025,0.06909407552375367,0.2025396208197875,,0.20291921647819108
2015-03-02,37.58392333984375,37.84944121117744,37.30127148892163,37.40405249500728,31924000,0.0006838235392611258,0.039926837328553275,0.19366360666702703,,0.20286711953489694
2015-03-03,37.07002639770508,37.54111300173783,36.907289468262306,37.30985319630827,31748600,-0.013767658945924043,0.09778194921127423,0.1368556540316147,,0.20012179372983155
2015-03-04,36.881595611572266,37.010071105070374,36.727422405494046,36.83876717972228,25748700,-0.00509606655829575,0.09722022740890977,0.12332296563394712,,0.20179034220586256
2015-03-05,36.92441940307617,37.03576744051466,36.67602888392511,36.89015796581041,23193500,0.0011604419043905877,0.0956220010401735,0.1218057104513837,,0.23342722440428515
2015-03-06,36.28200149536133,36.92438819813374,36.102134002748514,36.830170958951484,36248800,-0.017551312878652338,0.13431407003901805,0.13845787871552137,,0.22625192061672036
2015-03-09,36.70172882080078,36.94155565020196,36.13642809071748,36.13642809071748,32108000,0.01150206905074723,0.18519071486220642,0.13513650778599348,,0.22170995362965398
2015-03-10,35.99937438964844,36.58180565974298,35.99937438964844,36.27345930882823,39159700,-0.019322300545052747,0.2053329337284707,0.1520377380180869,,0.21228418627251058
